Date,User_ID,Session_ID,User_Type,Source_Medium,Country,Device_Category,Is_Engaged,Converted,Revenue,Session_Duration_Seconds,User_Journey,Top_Page
03-02-2026,U_9892,S_606068,New,google / organic,United States,Desktop,1,1,84.04,201,/home > /product/tshirt > /cart > /checkout,/cart
03-02-2026,U_1833,S_814278,Returning,google / organic,United States,Mobile,1,0,0,162,/shop > /product/tshirt > /cart,/cart
03-02-2026,U_9893,S_474211,New,google / cpc,United States,Mobile,0,0,0,1,/product/shoes,/product/shoes
03-02-2026,U_9894,S_265206,New,direct / none,India,Mobile,0,0,0,5,/blog,/blog
03-02-2026,U_9895,S_427392,New,google / cpc,United States,Mobile,0,0,0,1,/blog,/blog
03-02-2026,U_9896,S_820201,New,google / cpc,United States,Mobile,0,0,0,5,/home,/home
03-02-2026,U_2219,S_632206,Returning,google / cpc,Germany,Mobile,1,0,0,60,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
03-02-2026,U_9897,S_716093,New,google / cpc,Germany,Mobile,0,0,0,10,/home,/home
03-02-2026,U_2293,S_803566,Returning,google / cpc,United Kingdom,Desktop,1,0,0,96,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_9898,S_104653,New,direct / none,United States,Mobile,0,0,0,3,/product/shoes,/product/shoes
03-02-2026,U_8087,S_737636,Returning,facebook / referral,United Kingdom,Desktop,0,0,0,0,/shop,/shop
03-02-2026,U_9899,S_577290,New,google / cpc,United States,Mobile,1,0,0,85,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_8236,S_578520,Returning,google / cpc,United States,Desktop,0,0,0,8,/shop,/shop
03-02-2026,U_9900,S_258642,New,google / cpc,India,Mobile,0,0,0,8,/home,/home
03-02-2026,U_8472,S_330511,Returning,email / newsletter,United States,Mobile,1,0,0,162,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
03-02-2026,U_9901,S_645167,New,google / organic,United States,Mobile,0,0,0,5,/product/shoes,/product/shoes
03-02-2026,U_9902,S_551216,New,direct / none,United States,Mobile,1,0,0,214,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_9903,S_282977,New,facebook / referral,United Kingdom,Desktop,0,0,0,3,/shop,/shop
03-02-2026,U_9904,S_302114,New,google / organic,United States,Mobile,0,0,0,5,/home,/home
03-02-2026,U_9905,S_313987,New,google / organic,Australia,Mobile,1,0,0,283,/home > /blog > /shop,/shop
03-02-2026,U_3399,S_302425,Returning,google / organic,United States,Mobile,1,0,0,42,/shop > /product/tshirt > /cart,/cart
03-02-2026,U_9906,S_788453,New,google / cpc,United Kingdom,Desktop,0,0,0,2,/blog,/blog
03-02-2026,U_1829,S_678527,Returning,email / newsletter,United States,Mobile,0,0,0,7,/home,/home
03-02-2026,U_2920,S_677487,Returning,google / organic,Canada,Desktop,0,0,0,7,/blog,/blog
03-02-2026,U_9907,S_112839,New,email / newsletter,Germany,Mobile,1,0,0,210,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_2320,S_736119,Returning,google / organic,United States,Mobile,0,0,0,7,/product/shoes,/product/shoes
03-02-2026,U_4819,S_118581,Returning,google / organic,Germany,Desktop,0,0,0,4,/blog,/blog
03-02-2026,U_9908,S_119657,New,facebook / referral,United States,Mobile,1,0,0,164,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
03-02-2026,U_9909,S_988052,New,google / organic,Canada,Mobile,1,1,69.3,509,/google / cpc > /product/shoes > /cart > /checkout,/cart
03-02-2026,U_9240,S_368904,Returning,google / cpc,United Kingdom,Mobile,0,0,0,4,/product/shoes,/product/shoes
03-02-2026,U_1877,S_486491,Returning,direct / none,Germany,Mobile,0,0,0,4,/blog,/blog
03-02-2026,U_9910,S_569789,New,google / cpc,United Kingdom,Mobile,1,0,0,278,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_9911,S_502070,New,google / organic,United Kingdom,Mobile,0,0,0,2,/shop,/shop
03-02-2026,U_9912,S_582326,New,google / organic,United States,Desktop,0,0,0,8,/shop,/shop
03-02-2026,U_9262,S_323710,Returning,google / organic,United States,Tablet,1,0,0,66,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_9913,S_186909,New,facebook / referral,United States,Desktop,1,0,0,160,/home > /blog > /shop,/shop
03-02-2026,U_1018,S_637196,Returning,google / organic,United Kingdom,Mobile,0,0,0,4,/product/shoes,/product/shoes
03-02-2026,U_9914,S_851177,New,google / organic,United States,Desktop,0,0,0,3,/blog,/blog
03-02-2026,U_9915,S_658361,New,google / cpc,Canada,Mobile,1,0,0,77,/home > /blog > /shop,/shop
03-02-2026,U_9916,S_486568,New,direct / none,United States,Mobile,1,0,0,148,/home > /blog > /shop,/shop
03-02-2026,U_9917,S_217696,New,google / organic,India,Mobile,0,0,0,5,/home,/home
03-02-2026,U_9918,S_719156,New,direct / none,United Kingdom,Mobile,0,0,0,7,/product/shoes,/product/shoes
03-02-2026,U_9919,S_647703,New,google / organic,United States,Desktop,1,0,0,72,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
03-02-2026,U_7488,S_342567,Returning,direct / none,United States,Mobile,0,0,0,2,/home,/home
03-02-2026,U_9920,S_904634,New,google / cpc,Australia,Desktop,1,0,0,271,/home > /blog > /shop,/shop
03-02-2026,U_9921,S_942421,New,email / newsletter,Germany,Desktop,0,0,0,5,/shop,/shop
03-02-2026,U_9922,S_804734,New,google / organic,United States,Mobile,0,0,0,8,/home,/home
03-02-2026,U_9923,S_199237,New,direct / none,United Kingdom,Desktop,0,0,0,3,/product/shoes,/product/shoes
03-02-2026,U_9924,S_730491,New,google / organic,India,Mobile,0,0,0,10,/blog,/blog
03-02-2026,U_9925,S_759409,New,google / cpc,United States,Desktop,0,0,0,10,/blog,/blog
03-02-2026,U_9926,S_693465,New,google / organic,Germany,Mobile,1,0,0,143,/home > /blog > /shop,/shop
03-02-2026,U_7282,S_476326,Returning,google / organic,United States,Desktop,0,0,0,10,/shop,/shop
03-02-2026,U_9927,S_469634,New,google / organic,India,Desktop,0,0,0,0,/blog,/blog
03-02-2026,U_9928,S_781159,New,google / cpc,Canada,Desktop,0,0,0,7,/shop,/shop
03-02-2026,U_9929,S_632580,New,google / organic,United States,Mobile,1,0,0,112,/shop > /product/tshirt > /cart,/cart
03-02-2026,U_1134,S_157452,Returning,google / organic,United States,Desktop,1,0,0,157,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_9930,S_176504,New,facebook / referral,India,Mobile,0,0,0,10,/shop,/shop
03-02-2026,U_9931,S_689486,New,google / organic,Germany,Mobile,0,0,0,10,/shop,/shop
03-02-2026,U_5197,S_542566,Returning,google / organic,United States,Mobile,1,0,0,76,/home > /shop > /product/shoes,/product/shoes
03-02-2026,U_9932,S_575378,New,google / cpc,United Kingdom,Desktop,0,0,0,9,/shop,/shop
03-02-2026,U_7290,S_765006,Returning,google / cpc,United States,Mobile,0,0,0,4,/shop,/shop
03-02-2026,U_5048,S_501001,Returning,direct / none,United States,Tablet,0,0,0,0,/product/shoes,/product/shoes
04-02-2026,U_9933,S_449583,New,google / cpc,United States,Desktop,0,0,0,9,/home,/home
04-02-2026,U_9934,S_533931,New,google / organic,United States,Desktop,1,0,0,231,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9935,S_613137,New,direct / none,United States,Tablet,0,0,0,5,/shop,/shop
04-02-2026,U_9936,S_296039,New,facebook / referral,India,Mobile,0,0,0,2,/blog,/blog
04-02-2026,U_9937,S_960679,New,google / organic,United States,Desktop,0,0,0,10,/shop,/shop
04-02-2026,U_6260,S_731735,Returning,google / organic,United States,Mobile,0,0,0,4,/home,/home
04-02-2026,U_9938,S_844773,New,google / cpc,United Kingdom,Desktop,0,0,0,1,/blog,/blog
04-02-2026,U_9939,S_601385,New,google / organic,United States,Mobile,0,0,0,6,/home,/home
04-02-2026,U_9940,S_541158,New,google / organic,Canada,Mobile,0,0,0,2,/shop,/shop
04-02-2026,U_3176,S_135626,Returning,email / newsletter,Australia,Desktop,0,0,0,2,/home,/home
04-02-2026,U_9941,S_400032,New,google / organic,United States,Mobile,1,0,0,256,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9942,S_861777,New,google / organic,India,Mobile,1,0,0,277,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9943,S_162546,New,google / cpc,United States,Desktop,1,0,0,152,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9944,S_599199,New,email / newsletter,India,Mobile,0,0,0,10,/home,/home
04-02-2026,U_9945,S_129408,New,google / organic,United Kingdom,Desktop,1,0,0,139,/home > /blog > /shop,/shop
04-02-2026,U_4275,S_268684,Returning,google / cpc,Australia,Mobile,1,0,0,78,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9946,S_605767,New,google / organic,United Kingdom,Desktop,0,0,0,4,/product/shoes,/product/shoes
04-02-2026,U_9947,S_118906,New,google / organic,United States,Mobile,0,0,0,4,/home,/home
04-02-2026,U_9948,S_564738,New,google / organic,United Kingdom,Mobile,0,0,0,0,/blog,/blog
04-02-2026,U_9949,S_529061,New,direct / none,United States,Mobile,0,0,0,2,/shop,/shop
04-02-2026,U_1536,S_127811,Returning,facebook / referral,United States,Mobile,1,0,0,165,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_9950,S_770824,New,google / organic,India,Mobile,0,0,0,7,/blog,/blog
04-02-2026,U_9951,S_483242,New,google / cpc,United Kingdom,Desktop,1,0,0,164,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9952,S_864982,New,google / cpc,India,Mobile,0,0,0,9,/blog,/blog
04-02-2026,U_2949,S_225075,Returning,google / organic,Australia,Tablet,0,0,0,10,/blog,/blog
04-02-2026,U_5914,S_159239,Returning,direct / none,India,Mobile,0,0,0,8,/product/shoes,/product/shoes
04-02-2026,U_9953,S_620369,New,facebook / referral,Australia,Desktop,0,0,0,4,/shop,/shop
04-02-2026,U_9954,S_602011,New,google / cpc,United States,Desktop,0,0,0,4,/home,/home
04-02-2026,U_9955,S_167068,New,google / organic,India,Desktop,1,0,0,298,/home > /blog > /shop,/shop
04-02-2026,U_9956,S_720354,New,google / organic,United States,Desktop,0,0,0,4,/home,/home
04-02-2026,U_9957,S_313969,New,google / cpc,India,Mobile,1,1,54.51,141,/home > /product/tshirt > /cart > /checkout,/cart
04-02-2026,U_9958,S_579136,New,google / organic,United States,Mobile,1,0,0,130,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_2920,S_507253,Returning,google / cpc,United Kingdom,Desktop,1,0,0,216,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_2213,S_445999,Returning,google / organic,United States,Desktop,1,0,0,221,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9959,S_274593,New,google / organic,United States,Mobile,0,0,0,5,/blog,/blog
04-02-2026,U_9960,S_659642,New,facebook / referral,India,Desktop,1,0,0,209,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9961,S_173733,New,google / organic,United States,Desktop,0,0,0,8,/home,/home
04-02-2026,U_9962,S_180927,New,email / newsletter,United Kingdom,Mobile,0,0,0,2,/product/shoes,/product/shoes
04-02-2026,U_9963,S_288629,New,google / organic,United States,Desktop,0,0,0,4,/shop,/shop
04-02-2026,U_9964,S_706552,New,email / newsletter,United States,Mobile,1,0,0,134,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_9965,S_605422,New,google / organic,United Kingdom,Mobile,1,0,0,112,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9966,S_586715,New,google / organic,United Kingdom,Desktop,1,0,0,140,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9039,S_495638,Returning,google / organic,United States,Mobile,0,0,0,7,/blog,/blog
04-02-2026,U_9967,S_612676,New,google / cpc,Canada,Mobile,1,0,0,116,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_5418,S_510923,Returning,email / newsletter,India,Desktop,0,0,0,6,/product/shoes,/product/shoes
04-02-2026,U_1688,S_998596,Returning,google / cpc,United Kingdom,Desktop,0,0,0,8,/home,/home
04-02-2026,U_1927,S_240452,Returning,google / cpc,United States,Desktop,0,0,0,1,/home,/home
04-02-2026,U_9154,S_591097,Returning,google / organic,Germany,Desktop,1,0,0,82,/home > /blog > /shop,/shop
04-02-2026,U_9968,S_945118,New,google / cpc,United States,Desktop,0,0,0,5,/home,/home
04-02-2026,U_9969,S_847934,New,google / organic,United States,Desktop,1,0,0,256,/home > /blog > /shop,/shop
04-02-2026,U_9970,S_850622,New,facebook / referral,United States,Desktop,1,0,0,199,/home > /blog > /shop,/shop
04-02-2026,U_7530,S_575652,Returning,google / organic,India,Mobile,0,0,0,3,/home,/home
04-02-2026,U_9225,S_436422,Returning,direct / none,United Kingdom,Desktop,0,0,0,10,/home,/home
04-02-2026,U_9971,S_203631,New,google / cpc,United States,Mobile,0,0,0,2,/product/shoes,/product/shoes
04-02-2026,U_9972,S_616543,New,google / organic,United States,Mobile,1,0,0,173,/home > /blog > /shop,/shop
04-02-2026,U_7089,S_538441,Returning,google / organic,India,Desktop,1,1,38.62,381,/home > /product/tshirt > /cart > /checkout,/cart
04-02-2026,U_9973,S_634495,New,google / organic,Germany,Mobile,1,0,0,182,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9974,S_857886,New,google / organic,United States,Mobile,0,0,0,7,/blog,/blog
04-02-2026,U_7637,S_848980,Returning,facebook / referral,United Kingdom,Mobile,1,0,0,272,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_8087,S_984160,Returning,google / organic,United States,Mobile,0,0,0,10,/product/shoes,/product/shoes
04-02-2026,U_9975,S_741991,New,google / cpc,United States,Mobile,0,0,0,10,/blog,/blog
04-02-2026,U_4590,S_407741,Returning,google / cpc,United States,Mobile,0,0,0,6,/product/shoes,/product/shoes
04-02-2026,U_7817,S_661569,Returning,facebook / referral,United States,Mobile,1,0,0,236,/home > /blog > /shop,/shop
04-02-2026,U_9976,S_458707,New,google / cpc,United States,Mobile,0,0,0,1,/home,/home
04-02-2026,U_9977,S_196023,New,google / cpc,Canada,Desktop,1,0,0,255,/home > /blog > /shop,/shop
04-02-2026,U_9978,S_814181,New,google / cpc,United States,Desktop,0,0,0,4,/shop,/shop
04-02-2026,U_2846,S_239140,Returning,google / organic,United Kingdom,Desktop,0,0,0,5,/shop,/shop
04-02-2026,U_9979,S_531964,New,email / newsletter,United Kingdom,Mobile,0,0,0,9,/shop,/shop
04-02-2026,U_2864,S_211733,Returning,email / newsletter,Germany,Mobile,1,0,0,235,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9980,S_585715,New,google / cpc,Germany,Mobile,1,0,0,207,/home > /blog > /shop,/shop
04-02-2026,U_9981,S_168249,New,google / organic,United States,Desktop,1,0,0,107,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_7584,S_396976,Returning,google / organic,Canada,Mobile,1,0,0,274,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_9982,S_338335,New,facebook / referral,India,Desktop,1,0,0,85,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9983,S_724609,New,google / cpc,United Kingdom,Desktop,0,0,0,8,/home,/home
04-02-2026,U_5899,S_509405,Returning,google / organic,United States,Desktop,0,0,0,7,/shop,/shop
04-02-2026,U_1828,S_580297,Returning,direct / none,Canada,Mobile,1,0,0,132,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9984,S_790073,New,google / cpc,United Kingdom,Mobile,0,0,0,7,/shop,/shop
04-02-2026,U_9985,S_211113,New,google / organic,Germany,Mobile,1,0,0,267,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_9660,S_502771,Returning,google / organic,United States,Mobile,0,0,0,7,/home,/home
04-02-2026,U_9986,S_352821,New,google / cpc,United States,Desktop,1,0,0,117,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_9987,S_905997,New,google / organic,India,Desktop,1,0,0,154,/home > /blog > /shop,/shop
04-02-2026,U_9988,S_697977,New,google / organic,Australia,Mobile,1,0,0,123,/home > /blog > /shop,/shop
04-02-2026,U_9496,S_389920,Returning,google / organic,Germany,Desktop,0,0,0,1,/product/shoes,/product/shoes
04-02-2026,U_9989,S_277393,New,email / newsletter,United Kingdom,Mobile,1,1,56.73,128,/home > /shop > /product/shoes > /cart > /checkout,/cart
04-02-2026,U_9990,S_272127,New,google / organic,India,Mobile,1,0,0,246,/home > /blog > /shop,/shop
04-02-2026,U_9991,S_644783,New,facebook / referral,United States,Mobile,0,0,0,5,/product/shoes,/product/shoes
04-02-2026,U_9992,S_336047,New,google / cpc,United States,Mobile,1,0,0,64,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9993,S_610597,New,email / newsletter,United States,Mobile,0,0,0,3,/product/shoes,/product/shoes
04-02-2026,U_9994,S_793946,New,google / organic,India,Desktop,0,0,0,8,/shop,/shop
04-02-2026,U_9995,S_773846,New,google / organic,India,Mobile,0,0,0,1,/home,/home
04-02-2026,U_9975,S_818853,Returning,direct / none,United States,Mobile,1,0,0,50,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_9996,S_780005,New,google / organic,India,Tablet,0,0,0,1,/blog,/blog
04-02-2026,U_9997,S_306906,New,direct / none,Canada,Mobile,0,0,0,5,/blog,/blog
04-02-2026,U_9998,S_839057,New,direct / none,United States,Desktop,1,0,0,294,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_9999,S_622874,New,google / organic,India,Tablet,0,0,0,8,/home,/home
04-02-2026,U_2345,S_800267,Returning,direct / none,Australia,Mobile,0,0,0,8,/home,/home
04-02-2026,U_10000,S_375428,New,google / organic,United States,Mobile,1,0,0,149,/home > /blog > /shop,/shop
04-02-2026,U_10001,S_424161,New,direct / none,United Kingdom,Desktop,1,0,0,295,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_10002,S_513422,New,google / cpc,United States,Mobile,0,0,0,8,/product/shoes,/product/shoes
04-02-2026,U_10003,S_729399,New,facebook / referral,United States,Desktop,1,0,0,280,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_9741,S_890074,Returning,email / newsletter,Germany,Desktop,1,0,0,169,/home > /blog > /shop,/shop
04-02-2026,U_10004,S_141806,New,facebook / referral,Germany,Tablet,0,0,0,9,/product/shoes,/product/shoes
04-02-2026,U_10005,S_524894,New,google / cpc,India,Desktop,1,0,0,212,/home > /blog > /shop,/shop
04-02-2026,U_1520,S_375590,Returning,google / cpc,India,Desktop,0,0,0,4,/product/shoes,/product/shoes
04-02-2026,U_10006,S_462103,New,google / organic,United States,Desktop,1,1,51.7,313,/google / cpc > /product/shoes > /cart > /checkout,/cart
04-02-2026,U_10007,S_135780,New,facebook / referral,United Kingdom,Desktop,0,0,0,0,/blog,/blog
04-02-2026,U_10008,S_135996,New,google / organic,United Kingdom,Mobile,0,0,0,6,/blog,/blog
04-02-2026,U_10009,S_775367,New,google / cpc,United States,Mobile,0,0,0,3,/product/shoes,/product/shoes
04-02-2026,U_10010,S_378762,New,google / organic,India,Mobile,1,0,0,244,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_10011,S_388218,New,google / organic,India,Tablet,0,0,0,6,/product/shoes,/product/shoes
04-02-2026,U_10012,S_680707,New,google / organic,United Kingdom,Mobile,0,0,0,4,/home,/home
04-02-2026,U_10013,S_352539,New,email / newsletter,Germany,Tablet,0,0,0,7,/shop,/shop
04-02-2026,U_10014,S_554290,New,google / organic,United States,Desktop,1,0,0,284,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_10015,S_692892,New,google / cpc,Canada,Mobile,1,0,0,52,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_2081,S_412955,Returning,google / organic,United States,Desktop,0,0,0,7,/home,/home
04-02-2026,U_10016,S_559083,New,direct / none,United Kingdom,Tablet,0,0,0,7,/product/shoes,/product/shoes
04-02-2026,U_10017,S_797011,New,facebook / referral,India,Desktop,1,0,0,53,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_10018,S_530597,New,email / newsletter,Germany,Mobile,0,0,0,4,/home,/home
04-02-2026,U_10019,S_747793,New,google / cpc,United Kingdom,Mobile,0,0,0,8,/home,/home
04-02-2026,U_10020,S_885405,New,google / cpc,Australia,Desktop,0,0,0,9,/blog,/blog
04-02-2026,U_10021,S_739682,New,google / organic,United States,Mobile,0,0,0,0,/home,/home
04-02-2026,U_10022,S_596646,New,email / newsletter,United States,Mobile,1,0,0,47,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_6162,S_258151,Returning,google / cpc,United Kingdom,Desktop,1,0,0,190,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_10023,S_804794,New,google / cpc,United States,Desktop,1,0,0,240,/home > /blog > /shop,/shop
04-02-2026,U_6483,S_311691,Returning,google / cpc,United States,Desktop,0,0,0,0,/shop,/shop
04-02-2026,U_6191,S_319402,Returning,direct / none,Germany,Tablet,0,0,0,2,/home,/home
04-02-2026,U_1217,S_873151,Returning,google / organic,United States,Mobile,0,0,0,0,/home,/home
04-02-2026,U_10024,S_445745,New,google / organic,United States,Mobile,0,0,0,3,/shop,/shop
04-02-2026,U_2075,S_949282,Returning,facebook / referral,Germany,Mobile,0,0,0,7,/product/shoes,/product/shoes
04-02-2026,U_10025,S_458909,New,email / newsletter,Germany,Tablet,1,0,0,79,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_10026,S_830043,New,facebook / referral,India,Mobile,1,0,0,101,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_3410,S_958332,Returning,google / cpc,Canada,Desktop,0,0,0,9,/home,/home
04-02-2026,U_6133,S_203156,Returning,google / organic,United Kingdom,Desktop,1,1,132.18,568,/google / cpc > /product/shoes > /cart > /checkout,/cart
04-02-2026,U_10027,S_733310,New,google / cpc,United States,Mobile,0,0,0,9,/product/shoes,/product/shoes
04-02-2026,U_10028,S_281769,New,google / organic,United Kingdom,Mobile,1,0,0,196,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_5707,S_876445,Returning,google / cpc,Germany,Mobile,1,0,0,133,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_8038,S_546006,Returning,google / organic,United States,Desktop,1,1,117.72,567,/home > /product/tshirt > /cart > /checkout,/cart
04-02-2026,U_10029,S_219518,New,google / organic,United States,Mobile,0,0,0,6,/blog,/blog
04-02-2026,U_10030,S_593595,New,direct / none,United States,Mobile,1,0,0,73,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_10031,S_344708,New,google / organic,India,Desktop,1,0,0,151,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_10032,S_774432,New,google / cpc,India,Mobile,0,0,0,4,/home,/home
04-02-2026,U_10033,S_394093,New,email / newsletter,Germany,Mobile,1,0,0,36,/home > /blog > /shop,/shop
04-02-2026,U_10034,S_126131,New,email / newsletter,United States,Desktop,0,0,0,5,/shop,/shop
04-02-2026,U_10035,S_979817,New,google / organic,India,Mobile,0,0,0,1,/shop,/shop
04-02-2026,U_10036,S_154968,New,facebook / referral,Canada,Desktop,1,0,0,50,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_10037,S_202288,New,google / organic,India,Mobile,0,0,0,5,/shop,/shop
04-02-2026,U_10038,S_164889,New,google / cpc,India,Mobile,1,0,0,277,/home > /blog > /shop,/shop
04-02-2026,U_10039,S_506343,New,google / cpc,Canada,Desktop,0,0,0,3,/product/shoes,/product/shoes
04-02-2026,U_5635,S_557556,Returning,google / cpc,United States,Mobile,1,0,0,150,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_10040,S_285289,New,google / organic,Canada,Desktop,0,0,0,5,/product/shoes,/product/shoes
04-02-2026,U_10041,S_802222,New,google / cpc,India,Mobile,0,0,0,3,/home,/home
04-02-2026,U_10042,S_430099,New,email / newsletter,United States,Mobile,1,0,0,291,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_10043,S_567075,New,facebook / referral,United States,Desktop,0,0,0,9,/product/shoes,/product/shoes
04-02-2026,U_6740,S_776785,Returning,direct / none,Germany,Mobile,1,0,0,225,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_10044,S_503006,New,facebook / referral,Canada,Mobile,1,0,0,35,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_10045,S_440846,New,google / cpc,Australia,Mobile,1,0,0,226,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_10046,S_575584,New,google / cpc,India,Desktop,0,0,0,9,/product/shoes,/product/shoes
04-02-2026,U_10047,S_996206,New,google / organic,India,Mobile,0,0,0,3,/product/shoes,/product/shoes
04-02-2026,U_10048,S_402380,New,google / organic,United States,Mobile,0,0,0,1,/product/shoes,/product/shoes
04-02-2026,U_10049,S_652876,New,google / organic,India,Mobile,0,0,0,5,/blog,/blog
04-02-2026,U_5079,S_936993,Returning,google / organic,United States,Desktop,1,1,135.63,120,/google / cpc > /product/shoes > /cart > /checkout,/cart
04-02-2026,U_10050,S_917867,New,google / organic,United States,Mobile,1,0,0,269,/shop > /product/tshirt > /cart,/cart
04-02-2026,U_10051,S_648390,New,google / organic,India,Desktop,1,0,0,32,/home > /blog > /shop,/shop
04-02-2026,U_10052,S_907041,New,google / organic,India,Desktop,1,0,0,248,/home > /shop > /product/shoes,/product/shoes
04-02-2026,U_3627,S_840540,Returning,google / organic,Canada,Mobile,0,0,0,1,/blog,/blog
04-02-2026,U_10053,S_389993,New,email / newsletter,United Kingdom,Mobile,0,0,0,5,/blog,/blog
04-02-2026,U_8571,S_231433,Returning,google / cpc,United States,Mobile,0,0,0,3,/home,/home
04-02-2026,U_10054,S_275639,New,google / organic,Canada,Desktop,0,0,0,9,/home,/home
04-02-2026,U_2031,S_689119,Returning,direct / none,India,Desktop,0,0,0,10,/blog,/blog
04-02-2026,U_10055,S_257890,New,google / organic,United States,Mobile,0,0,0,1,/shop,/shop
04-02-2026,U_9651,S_652089,Returning,google / organic,Australia,Desktop,0,0,0,9,/shop,/shop
04-02-2026,U_10056,S_312754,New,direct / none,Canada,Desktop,1,0,0,98,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
04-02-2026,U_10057,S_980719,New,google / organic,Canada,Mobile,0,0,0,5,/shop,/shop
04-02-2026,U_10058,S_948267,New,google / organic,India,Desktop,1,0,0,163,/shop > /product/tshirt > /cart,/cart
05-02-2026,U_10059,S_221799,New,email / newsletter,United States,Desktop,0,0,0,2,/blog,/blog
05-02-2026,U_10060,S_524288,New,google / organic,India,Mobile,1,0,0,128,/shop > /product/tshirt > /cart,/cart
05-02-2026,U_10061,S_681613,New,google / cpc,Canada,Mobile,0,0,0,9,/blog,/blog
05-02-2026,U_10062,S_113417,New,google / organic,United Kingdom,Mobile,0,0,0,10,/blog,/blog
05-02-2026,U_5123,S_324697,Returning,direct / none,Germany,Desktop,0,0,0,0,/blog,/blog
05-02-2026,U_10063,S_461732,New,google / organic,United States,Mobile,1,0,0,78,/shop > /product/tshirt > /cart,/cart
05-02-2026,U_10064,S_495115,New,google / cpc,United Kingdom,Mobile,0,0,0,8,/home,/home
05-02-2026,U_10065,S_180435,New,google / organic,United Kingdom,Tablet,0,0,0,4,/shop,/shop
05-02-2026,U_3269,S_232495,Returning,google / cpc,United States,Mobile,0,0,0,5,/product/shoes,/product/shoes
05-02-2026,U_10066,S_499454,New,google / cpc,Canada,Desktop,1,0,0,94,/home > /blog > /shop,/shop
05-02-2026,U_10067,S_797674,New,google / cpc,Australia,Desktop,0,0,0,1,/shop,/shop
